game_id,rating,indie,action_,adventure,casual,simulation,strategy,rpg,early_access,free_to_play,sports,racing,massively_multiplayer
822840,0,0,1,1,0,1,1,1,1,0,0,0,0
822860,0,1,0,0,0,0,1,1,0,0,0,0,0
822870,0,1,1,1,0,1,0,0,1,0,0,0,0
822900,9.4,0,1,0,1,0,1,0,0,0,0,0,0
822910,0,1,0,0,0,0,1,0,0,0,0,0,0
822920,8.1,1,0,0,0,0,0,0,0,0,0,0,0
822930,9.6,1,0,0,1,0,0,0,0,0,0,0,0
822940,9.4,1,0,1,1,0,0,0,0,0,0,0,0
822990,7.8,1,0,0,0,1,1,0,0,0,0,0,0
823000,0,1,1,1,0,0,0,1,0,0,0,0,0
823010,0,1,0,0,1,1,1,1,0,0,0,0,0
823020,0,0,0,0,1,0,0,0,0,0,0,0,0
823030,0,1,0,0,1,0,0,0,0,0,1,0,0
823040,9.1,1,0,0,1,0,0,0,0,0,0,0,0
823080,0,0,0,0,0,0,0,0,0,0,0,0,0
823090,0,1,1,1,1,1,1,1,0,0,1,1,1
823091,0,1,1,1,1,1,1,1,0,0,1,1,1
823092,0,1,1,1,1,1,1,1,0,0,1,1,1
823100,0,1,1,1,0,0,0,0,0,0,0,0,0
823110,0,0,0,0,0,0,1,0,0,0,0,0,0
823130,7.2,1,1,0,0,0,0,0,0,0,0,0,0
823140,0,1,1,0,0,0,0,0,0,0,0,0,0
823150,0,1,0,0,0,0,1,1,0,0,0,0,0
823160,0,1,0,0,0,0,0,0,0,0,0,0,0
823180,0,1,0,0,1,0,0,0,0,0,0,0,0
823190,0,1,0,0,0,0,1,1,0,0,0,0,0
823210,0,1,0,1,0,1,0,1,0,0,0,0,0
823240,0,1,0,0,0,0,1,1,0,0,0,0,0
823250,0,1,0,0,0,0,1,1,0,0,0,0,0
823280,5.4,1,0,1,1,1,1,0,0,0,0,0,0
823290,0,1,1,0,1,0,1,0,0,0,0,0,0
823300,0,1,0,1,1,0,0,0,0,0,0,0,0
823301,0,1,0,1,1,0,0,0,0,0,0,0,0
823310,0,1,0,0,1,0,0,0,0,0,0,0,0
823320,0,1,1,0,0,0,0,0,1,0,0,0,0
823330,0,1,0,1,0,0,0,0,0,0,0,0,0
823340,0,1,0,0,1,0,0,0,0,0,0,1,0
823370,7,1,1,1,1,0,0,0,0,0,0,0,0
823390,9.1,0,0,0,0,0,0,0,0,0,0,0,0
823400,0,1,0,0,0,0,1,1,0,0,0,0,0
823420,9.4,1,0,1,0,0,0,1,0,0,0,0,0
823430,0,1,0,0,0,0,1,1,0,0,0,0,0
823470,5.2,1,0,0,1,0,0,0,0,1,1,0,0
823510,0,1,0,0,0,1,0,0,0,0,1,0,0
823520,0,1,0,1,1,0,0,0,0,0,0,0,0
823580,9.9,1,0,1,0,0,0,0,0,0,0,0,0
823590,0,1,1,1,0,0,0,0,0,0,0,0,0
823610,7.6,1,0,1,0,0,1,1,1,0,0,0,0
823640,4.5,0,0,0,1,0,1,0,0,0,0,0,0
823670,0,1,0,1,0,0,0,0,0,0,0,0,0
823700,6,0,1,0,0,1,0,0,0,0,1,1,0
823720,0,1,0,0,0,1,0,0,0,0,0,0,0
823730,0,1,1,0,0,0,0,0,0,0,0,0,0
823740,0,1,0,0,1,0,0,0,0,0,0,0,0
823800,0,1,0,1,0,0,0,0,0,0,0,0,0
823810,0,1,1,0,0,0,0,0,0,0,0,0,0
823920,9,1,0,0,1,0,0,0,0,0,0,0,0
823930,0,1,1,0,0,0,1,0,0,1,0,1,0
823940,0,1,1,1,0,1,0,0,1,0,0,0,1
823990,5.7,0,1,1,0,0,0,0,0,0,0,0,0
824070,7.2,1,1,1,0,1,1,1,0,0,0,0,0
824090,0,1,0,0,1,0,1,0,0,0,0,0,0
824110,0,1,1,0,0,0,0,0,0,0,0,0,0
824170,6.6,1,1,1,0,0,0,0,1,1,0,0,0
824190,8.1,1,0,1,1,1,1,0,0,0,0,0,0
824250,0,1,1,0,1,0,0,0,0,0,0,0,0
824300,5,0,0,0,0,0,1,1,0,1,0,0,1
824400,0,0,1,0,1,1,1,0,0,0,0,0,0
824450,4,1,0,0,0,1,1,0,1,0,0,0,0
824460,0,1,1,0,0,0,1,0,0,0,0,0,0
824470,6.6,0,0,1,1,0,0,0,0,0,0,0,0
824480,0,1,1,0,0,1,0,0,0,0,0,0,0
824580,0,1,1,0,0,0,1,0,0,0,0,0,0
824610,8.5,0,0,0,0,1,1,0,0,0,0,0,0
824620,8.8,1,0,0,1,0,1,0,0,0,0,0,0
824710,2.8,0,1,0,1,0,0,0,0,0,0,0,0
824720,8.5,1,0,0,1,1,0,0,1,0,1,1,0
824760,7,1,0,1,0,0,0,1,0,0,0,0,0
824880,4.8,1,0,1,0,1,0,0,0,1,0,0,0
825000,0,1,1,1,1,1,0,0,0,0,0,0,0
825080,0,1,0,0,1,0,0,1,0,0,0,0,0
825100,0,1,1,0,1,0,0,0,0,0,0,0,0
825110,0,1,1,0,0,0,0,0,0,0,0,0,0
825180,0,1,1,0,0,0,0,0,0,0,0,0,0
825210,0,1,0,0,1,0,0,0,0,0,0,0,0
825220,0,0,1,0,0,0,0,0,0,0,0,0,0
825221,0,0,1,0,0,0,0,0,0,0,0,0,0
825310,4.6,1,1,1,0,1,0,0,0,0,0,1,0
825320,9,1,0,0,1,0,0,0,0,0,0,0,0
825350,0,1,1,1,1,0,1,0,0,0,0,0,0
825370,0,1,0,1,1,1,0,1,0,0,0,0,0
825400,0,0,0,0,0,0,0,0,0,0,0,0,0
825420,0,0,0,0,1,0,0,0,0,0,0,0,0
825450,0,0,0,0,1,0,0,0,0,0,0,0,0
825480,0,1,1,1,0,0,0,1,0,0,0,0,0
825490,0,1,1,0,1,0,0,0,0,0,0,0,0
825500,5.7,1,1,0,0,0,0,0,0,0,0,0,0
825550,6.9,0,0,0,0,0,0,0,0,0,0,0,0
825580,6.4,1,1,0,1,0,0,0,0,1,0,0,0
825600,0,1,1,1,0,0,1,0,0,0,0,0,0
825630,9.6,0,0,1,0,0,0,0,0,0,0,0,0
825640,0,0,1,0,1,1,1,0,0,1,0,0,1
825650,0,0,1,0,1,1,1,0,0,1,0,0,1
825660,0,0,1,0,1,1,1,0,0,1,0,0,1
825670,0,0,1,0,1,1,1,0,0,1,0,0,1
825680,0,0,1,0,1,1,1,0,0,1,0,0,1
825690,0,0,1,0,1,1,1,0,0,1,0,0,1
825700,0,0,1,0,1,1,1,0,0,1,0,0,1
825710,0,0,1,0,1,1,1,0,0,1,0,0,1
825730,0,0,0,0,0,0,1,0,0,0,0,0,0
825930,7.1,1,0,0,1,0,0,0,0,0,0,0,0
826000,5.5,1,1,0,0,0,0,0,0,0,0,0,0
826020,0,1,0,0,0,0,0,0,0,0,0,0,0
826030,4.5,1,0,0,1,0,0,0,1,0,0,0,0
826040,0,1,1,0,0,0,0,0,0,0,0,0,0
826080,9.2,0,1,1,0,0,0,0,0,0,0,0,0
826081,0,0,1,1,0,0,0,0,0,0,0,0,0
826083,0,0,1,1,0,0,0,0,0,0,0,0,0
826084,0,0,1,1,0,0,0,0,0,0,0,0,0
826086,0,0,1,1,0,0,0,0,0,0,0,0,0
826087,0,0,1,1,0,0,0,0,0,0,0,0,0
826088,0,0,1,1,0,0,0,0,0,0,0,0,0
826100,9.4,1,0,1,0,1,0,0,0,1,0,0,0
826130,8.8,1,0,1,1,1,0,0,0,0,0,0,0
826170,0,1,1,0,0,0,0,0,0,0,0,0,0
826180,9,1,1,1,0,0,0,1,1,0,0,0,0
826230,7.4,1,1,1,1,1,0,0,0,0,0,0,0
826360,0,1,1,1,0,0,0,0,0,0,0,0,0
826460,5.4,1,0,1,0,0,0,0,0,0,0,0,0
826490,0,0,1,0,0,0,0,0,0,0,0,0,0
826491,0,0,1,0,0,0,0,0,0,0,0,0,0
826492,0,0,1,0,0,0,0,0,0,0,0,0,0
826493,0,0,1,0,0,0,0,0,0,0,0,0,0
826494,0,0,1,0,0,0,0,0,0,0,0,0,0
826495,0,0,1,0,0,0,0,0,0,0,0,0,0
826496,0,0,1,0,0,0,0,0,0,0,0,0,0
826497,0,0,1,0,0,0,0,0,0,0,0,0,0
826498,0,0,1,0,0,0,0,0,0,0,0,0,0
826499,0,0,1,0,0,0,0,0,0,0,0,0,0
826500,0,0,1,0,0,0,0,0,0,0,0,0,0
826501,0,0,1,0,0,0,0,0,0,0,0,0,0
826502,0,0,1,0,0,0,0,0,0,0,0,0,0
826503,0,0,1,0,0,0,0,0,0,0,0,0,0
826504,0,0,1,0,0,0,0,0,0,0,0,0,0
826505,0,0,1,0,0,0,0,0,0,0,0,0,0
826506,0,0,1,0,0,0,0,0,0,0,0,0,0
826507,0,0,1,0,0,0,0,0,0,0,0,0,0
826550,0,1,1,1,1,1,0,0,0,0,1,1,0
826600,8.4,1,0,0,0,0,1,1,0,0,0,0,1
826650,0,1,1,0,0,0,0,0,0,1,0,0,0
826660,0,1,0,0,1,0,0,0,0,0,0,0,0
826810,0,0,1,0,0,0,0,0,0,0,0,0,0
826930,0,1,1,1,0,0,0,1,1,0,0,0,0
827100,0,0,0,1,1,0,0,0,0,0,0,0,0
827130,0,0,0,1,1,0,0,0,0,0,0,0,0
827170,0,1,0,0,1,1,0,0,0,1,0,0,0
827220,7.1,1,1,0,0,0,0,0,0,1,0,0,0
827240,3.4,0,0,0,0,1,1,0,0,0,0,0,0
827250,0,0,0,0,0,1,1,0,0,0,0,0,0
827280,0,0,0,0,0,0,0,0,0,0,0,0,0
827290,9.5,1,0,1,0,0,0,0,0,0,0,0,0
827320,0,1,0,1,1,0,0,1,0,0,0,0,0
827340,0,1,0,1,0,0,0,1,0,0,0,0,0
827350,0,1,0,0,1,1,1,0,0,0,0,0,0
827360,0,1,1,1,0,0,0,0,0,0,0,0,0
827440,0,1,0,0,0,0,1,0,0,0,0,0,0
827520,0,0,1,0,0,0,0,0,0,0,0,1,0
827530,0,1,0,0,1,0,0,0,0,0,0,0,0
827540,0,1,0,1,1,0,0,0,0,0,0,0,0
827560,0,1,1,0,0,0,0,1,1,0,0,0,0
827670,0,1,0,1,0,1,1,0,0,0,0,0,0
827690,0,0,1,0,1,1,1,0,0,1,0,0,1
827710,0,0,1,0,1,1,1,0,0,1,0,0,1
827730,0,1,1,1,0,0,0,1,0,0,0,0,0
827770,0,1,1,1,0,0,0,1,1,0,0,0,0
827860,6.1,1,1,0,0,0,0,0,0,1,0,0,0
828030,9,1,1,1,1,0,0,0,0,1,0,0,0
828070,9,1,0,1,0,0,0,1,0,0,0,0,0
828090,0,0,0,0,0,0,0,0,0,0,0,0,0
828100,0,0,0,1,0,0,1,1,0,0,0,0,0
828150,7.4,1,1,0,1,0,0,0,0,0,0,0,0
828180,0,1,0,0,1,0,0,0,0,1,0,0,0
828220,0,1,1,0,1,0,0,1,0,0,0,0,0
828230,0,1,0,1,1,0,0,1,0,0,0,0,0
828250,0,0,1,0,1,0,0,0,0,0,0,0,0
828270,0,1,0,0,1,0,1,0,1,0,0,0,0
828300,0,1,1,0,0,0,0,1,0,0,0,0,0
828350,0,1,1,1,0,0,0,0,0,0,0,0,0
828360,0,0,0,0,0,0,0,0,0,0,0,0,0
828410,0,1,1,0,0,0,0,0,1,0,0,0,0
828430,0,1,0,0,1,0,0,0,0,0,0,0,0
828470,0,1,1,1,0,0,0,0,1,0,0,0,0
828480,0,1,0,0,1,0,0,0,1,0,1,0,0
828500,0,1,0,0,1,0,0,1,0,0,0,0,0
828550,8.4,1,1,0,1,1,0,0,0,0,0,0,0
828600,0,1,1,0,1,0,1,0,0,0,0,0,0
828630,0,1,1,1,0,0,1,1,0,0,0,0,0
828631,0,1,1,1,0,0,1,1,0,0,0,0,0
828632,0,1,1,1,0,0,1,1,0,0,0,0,0
828690,0,1,0,0,0,0,1,1,0,0,0,0,0
828710,0,0,1,1,0,0,0,0,0,0,0,0,0
828730,0,1,1,0,1,0,0,0,1,0,0,0,0
828740,6.7,1,0,1,0,0,0,0,0,0,0,0,0
828760,0,1,0,1,0,0,0,1,0,0,0,0,0
828790,4.7,0,0,0,0,0,0,0,0,0,0,0,0
828800,6,0,0,0,0,0,0,0,0,0,0,0,0
828860,0,1,0,0,0,0,0,0,0,0,0,0,0
828880,0,1,0,0,1,0,0,0,0,0,0,0,0
828890,3.9,1,0,0,1,0,0,0,1,0,0,0,0
828910,7.1,1,0,0,1,0,0,0,0,0,0,0,0
828920,0,1,0,1,0,0,0,0,0,0,0,0,0
828950,6.8,1,0,1,1,0,0,0,0,0,0,0,0
828960,4.6,1,1,0,0,0,0,0,0,0,1,1,0
828970,0,1,1,0,1,1,1,0,0,0,0,0,0
829000,0,1,0,0,1,0,0,0,0,0,0,0,0
829110,8.4,0,1,1,0,0,0,0,0,0,0,0,0
829120,0,1,1,0,0,0,0,0,1,0,0,1,0
829200,0,0,0,0,0,0,0,0,0,0,0,0,0
829210,0,1,0,0,1,1,0,0,0,0,0,0,0
829260,8.8,1,1,0,0,0,0,0,0,0,0,0,0
829270,0,1,0,1,1,1,1,0,0,0,0,0,0
829280,0,1,1,1,0,0,0,0,0,0,0,0,0
829360,0,1,1,1,0,1,1,1,0,0,0,0,0
829370,0,1,1,1,1,0,1,0,0,0,0,0,0
829390,6.3,0,0,0,0,1,0,0,0,0,0,0,0
829410,0,1,0,0,0,0,1,0,0,0,0,0,0
829420,4.6,1,0,0,1,1,1,0,0,1,0,0,0
829490,0,1,1,0,0,0,0,0,0,0,0,0,0
829540,0,1,0,0,1,0,0,0,0,0,0,0,0
829590,7.6,1,1,1,0,1,1,1,1,0,0,0,1
829610,0,1,0,0,0,0,0,0,0,0,0,0,0
829660,9.1,1,0,0,1,1,1,0,1,0,0,0,0
829690,0,1,1,0,1,0,0,0,0,0,0,0,0
829700,0,1,0,0,1,0,0,0,0,0,0,0,0
829730,0,0,0,0,0,1,0,0,0,0,1,1,0
829733,0,0,0,0,0,1,0,0,0,0,1,1,0
829760,0,1,1,0,1,0,0,0,0,0,1,0,0
829960,9.5,0,1,0,0,1,1,0,0,1,0,0,1
830010,0,1,0,0,1,0,0,0,0,0,0,1,0
830370,0,1,0,1,0,0,0,1,0,0,0,0,0
830410,0,1,0,1,0,0,0,0,0,0,0,0,0
830420,0,1,0,0,1,0,0,0,0,0,0,0,0
830430,0,1,0,1,0,0,0,0,0,0,0,0,0
830440,0,1,0,1,0,0,1,1,0,0,0,0,1
830451,7.8,0,1,1,0,0,0,0,0,0,0,0,0
830461,7.6,0,1,1,0,0,0,0,0,0,0,0,0
830490,5.8,0,0,0,0,0,0,1,0,0,0,0,0
830500,0,1,1,0,1,0,0,0,0,0,0,0,0
830510,0,1,1,0,1,0,0,0,0,0,0,0,0
830520,0,1,1,0,1,0,0,0,0,0,0,0,0
830530,6.3,0,1,0,0,0,1,1,0,1,0,0,1
830570,0,1,0,1,1,0,0,0,0,0,0,0,0
830590,6.8,1,0,0,1,1,1,0,0,0,0,0,0
830630,0,1,1,1,1,0,0,1,0,0,0,0,0
830640,8.8,0,0,0,0,0,0,0,0,0,0,0,0
830650,0,1,1,0,1,1,0,0,0,1,1,0,0
830710,7.2,1,0,1,0,0,0,0,0,0,0,0,0
830720,0,0,0,0,0,1,0,0,0,0,0,0,0
830740,0,1,0,1,1,0,0,0,0,0,0,0,0
830750,0,1,0,0,0,1,1,0,0,0,1,0,0
830980,6.7,1,0,0,1,1,0,0,0,0,0,0,0
831040,0,0,0,0,0,0,0,0,0,0,0,0,0
831050,0,1,1,1,0,0,0,1,0,0,0,0,0
831060,6.9,1,0,1,1,0,0,0,0,0,0,0,0
831090,9.5,1,0,1,0,1,0,0,0,0,0,0,0
831100,6.5,1,0,0,1,0,0,0,0,1,0,0,0
831110,0,1,1,1,0,1,1,1,0,0,0,0,0
831120,8.8,1,0,1,0,0,0,0,0,0,0,0,0
831150,0,1,0,0,1,0,0,0,1,0,0,0,0
831161,0,1,1,1,0,0,1,0,0,1,0,0,0
831170,0,1,0,0,1,0,0,0,0,0,0,0,0
831180,0,1,1,0,0,0,0,0,0,0,0,0,0
831230,8.7,1,0,0,0,0,0,0,0,0,0,0,0
831250,0,1,0,0,1,0,1,0,1,0,1,0,0
831260,0,1,0,0,1,0,0,0,0,0,0,0,0
831311,0,0,0,0,0,0,0,0,0,0,0,0,0
831312,0,0,0,0,0,0,0,0,0,0,0,0,0
831450,0,0,0,1,0,1,0,0,0,0,0,0,0
831480,0,0,1,0,1,0,0,0,0,0,0,0,0
831520,0,1,1,0,0,1,0,0,0,0,0,0,0
831530,8.3,1,0,0,0,0,0,0,1,0,1,1,0
831540,0,1,0,0,0,0,0,0,0,0,0,0,0
831550,0,1,1,1,0,0,0,0,0,0,0,0,0
831570,9.3,1,0,1,0,0,0,0,0,0,0,0,0
831640,0,0,0,0,0,0,0,0,0,0,1,0,0
831670,7,1,1,0,0,0,0,0,0,0,0,0,0
831680,0,1,0,0,1,0,0,0,0,0,0,0,0
831690,0,1,0,0,1,0,0,0,0,0,0,0,0
831700,1,0,0,0,0,0,0,0,0,0,0,0,0
831710,3.7,0,0,0,0,0,0,0,0,0,0,0,0
831720,9.2,1,0,0,1,0,0,0,0,0,0,0,0
831740,0,1,1,1,1,0,0,0,0,0,0,0,0
831770,8.4,1,1,0,0,0,0,0,0,0,0,1,0
831790,0,1,1,0,1,0,0,0,0,0,0,0,0
831810,6.7,1,1,1,0,0,0,0,0,1,0,0,0
831830,0,1,0,0,0,0,1,1,0,0,0,0,0
831890,0,1,0,0,0,0,0,0,0,0,0,0,0
831900,0,1,0,0,0,1,0,0,1,0,0,1,0
831920,0,0,0,1,1,0,0,0,0,0,0,0,0
831950,0,1,0,1,0,0,1,1,0,0,0,0,0
831980,9.1,1,0,0,0,1,1,0,0,0,1,0,0
832010,0,1,0,0,0,0,1,1,0,0,0,0,0
832100,0,1,0,0,1,1,0,0,0,1,0,0,0
832140,0,1,1,0,0,1,0,1,0,0,0,0,0
832350,4.6,0,0,0,0,0,0,1,0,1,0,0,1
832360,0,1,0,0,1,1,1,0,0,0,0,0,0
832370,0,1,0,0,1,0,0,0,1,0,0,0,0
832410,0,1,1,1,1,1,0,0,0,0,0,1,0
832411,0,1,1,1,1,1,0,0,0,0,0,1,0
832412,0,1,1,1,1,1,0,0,0,0,0,1,0
832430,0,0,0,0,1,0,0,0,0,0,0,0,0
832460,0,1,1,1,0,0,0,1,0,0,0,0,0
832490,0,1,0,1,1,0,0,1,0,0,0,0,0
832540,0,0,0,1,0,0,0,0,0,0,0,0,0
832550,0,1,1,1,1,1,0,0,0,0,1,1,0
832580,0,1,0,1,0,1,0,0,0,0,0,0,0
832610,5.9,1,1,1,0,0,0,1,0,0,0,0,0
832640,0,1,1,1,0,0,0,1,0,0,0,0,0
832650,7.5,1,0,1,0,0,1,1,0,0,0,0,0
832690,0,0,0,0,0,0,1,0,0,0,0,0,0
832710,8.7,0,0,0,0,0,0,1,0,0,0,0,0
832720,6.8,0,0,1,0,1,0,0,1,0,0,0,0
832770,0,1,0,0,0,0,1,1,0,0,0,0,0
832780,0,1,0,0,0,0,1,1,0,0,0,0,0
832990,0,0,1,0,0,1,0,0,0,0,0,1,0
833010,8,1,1,0,0,1,1,1,0,0,0,0,0
833030,7.9,1,1,0,0,1,1,0,0,0,0,1,0
833040,9.3,1,0,1,1,1,0,1,0,0,0,0,0
833070,0,0,1,1,1,0,0,0,1,0,0,0,0
833140,8.7,1,1,0,1,0,0,0,0,0,0,0,0
833170,0,1,0,0,0,0,1,0,1,0,0,0,0
833180,0,1,1,0,0,0,1,0,0,0,0,0,1
833260,7.2,1,0,0,0,0,0,0,0,0,0,0,0
833270,0,1,0,0,0,0,0,0,0,0,0,0,0
833290,9,1,1,1,1,0,0,0,0,0,0,0,0
833300,0,1,1,1,0,0,1,1,0,0,0,0,0
833310,0,1,1,1,0,0,1,1,0,0,0,0,0
833340,0,1,0,0,0,0,1,1,0,0,0,0,0
833360,9,1,1,0,0,0,0,1,1,0,0,0,0
833370,7.2,1,0,0,1,0,1,0,0,0,0,0,0
833390,0,1,0,0,1,0,1,0,0,0,0,0,0
833400,6.4,0,0,0,0,1,0,0,0,0,0,0,0
833420,0,1,0,0,0,0,0,0,0,0,0,0,0
833440,0,1,1,1,0,0,0,0,0,0,0,0,0
833450,0,1,0,0,0,0,0,0,0,0,0,0,0
833470,0,1,0,1,1,0,1,0,0,0,1,0,0
833500,0,1,1,0,0,0,0,0,0,0,0,0,0
833510,0,1,0,1,0,0,1,0,0,0,0,0,0
833530,0,1,1,1,1,0,0,0,0,0,0,0,0
833540,0,1,1,1,0,0,0,0,0,0,0,0,0
833640,0,1,0,0,1,1,1,0,0,0,1,0,0
833650,0,1,0,0,1,0,0,0,0,0,1,1,0
833670,0,1,0,1,0,0,0,0,0,0,0,0,0
833690,0,1,0,0,1,0,0,0,0,0,0,0,0
833730,0,1,0,0,0,0,0,0,0,0,0,0,0
833750,0,1,0,0,1,0,0,0,0,0,0,0,0
833760,0,0,1,1,1,1,1,0,0,0,0,0,0
833770,0,1,1,0,1,1,0,0,1,0,1,0,0
833810,0,0,0,0,0,0,0,0,0,0,1,1,0
833820,0,0,0,1,0,0,0,0,0,0,0,1,0
833890,0,1,0,0,0,0,0,0,0,0,0,0,0
833910,8.5,1,1,0,1,0,0,0,0,0,0,0,0
833920,0,1,0,0,1,0,1,0,0,0,0,0,0
833940,0,1,1,0,1,0,0,0,1,0,0,0,0
833950,0,1,1,0,0,0,0,0,0,0,0,0,0
833960,0,1,1,1,1,0,0,0,0,0,0,0,0
833980,0,1,0,1,1,0,0,0,0,0,0,0,0
833990,9.5,1,0,1,0,0,0,0,0,0,0,0,0
834000,6.6,0,0,0,0,0,0,0,0,0,1,1,0
834140,7.3,1,0,0,0,1,0,0,1,0,0,0,0
834170,0,0,0,0,0,0,0,0,0,0,0,0,0
834180,0,1,0,0,1,1,0,0,0,0,0,0,0
834280,6,0,0,0,1,1,0,0,0,0,1,0,0
834290,0,1,0,1,1,0,0,0,0,0,0,0,0
834350,0,0,0,0,0,0,0,0,0,0,0,0,0
834380,0,1,1,0,1,0,0,0,0,0,0,0,0
834390,7.2,0,0,1,1,0,0,0,0,0,0,0,0
834401,0,0,0,0,0,1,0,0,0,0,0,0,0
834402,0,0,0,0,0,1,0,0,0,0,0,0,0
834403,5.7,0,0,0,0,1,0,0,0,0,0,0,0
834404,0,0,0,0,0,1,0,0,0,0,0,0,0
834407,4.1,0,0,0,0,1,0,0,0,0,0,0,0
834408,0,0,0,0,0,1,0,0,0,0,0,0,0
834410,9,0,0,0,0,0,0,0,0,0,0,0,0
834420,0,1,0,0,0,0,0,0,0,0,0,0,0
834430,0,1,1,0,1,0,0,0,0,0,0,0,0
834440,0,1,1,1,0,0,0,0,0,0,0,0,0
834450,0,1,1,1,1,0,0,0,0,0,0,0,0
834470,0,1,0,0,1,0,0,0,0,0,0,0,0
834510,0,1,0,0,1,0,0,1,0,0,0,0,0
834530,9.2,0,1,1,0,0,0,1,0,0,0,0,0
834730,0,1,1,1,0,0,0,0,1,1,0,0,1
834740,8.3,1,0,0,1,0,1,0,0,0,0,0,0
834750,5.8,0,0,1,0,0,0,0,0,0,0,0,0
834760,0,1,1,0,0,0,0,0,0,0,0,0,0
834910,3.4,0,1,1,0,0,0,1,1,0,0,0,1
834920,0,1,1,0,0,0,1,0,0,0,0,0,0
834930,0,1,1,1,1,0,0,0,0,0,0,0,0
835140,0,1,0,1,1,0,0,0,0,0,0,0,0
835430,8.3,1,1,1,0,0,0,0,0,0,0,0,0
835450,5.8,1,1,0,0,0,0,0,0,1,0,0,0
835460,0,0,0,0,0,0,0,0,0,0,0,0,0
835470,0,0,0,0,0,0,0,0,0,0,0,0,0
835471,0,0,0,0,0,0,0,0,0,0,0,0,0
835480,0,1,1,1,1,0,0,0,0,0,0,0,0
835490,0,1,1,1,1,0,0,0,0,0,0,0,0
835620,0,1,1,0,0,1,0,0,1,0,1,0,1
835630,0,0,0,0,1,1,0,0,0,0,0,0,0
835640,0,1,0,1,1,0,0,1,0,0,0,0,0
835650,0,1,0,0,0,0,1,0,0,0,0,0,0
835660,0,1,1,0,1,0,0,0,0,0,0,0,0
835670,7.8,0,1,0,0,0,1,0,0,0,0,0,0
835680,0,1,0,0,1,0,0,0,0,0,0,0,0
835690,0,0,0,0,0,1,0,0,0,0,0,0,0
835700,0,0,0,1,1,0,0,0,0,0,0,0,0
835710,0,0,0,0,0,0,1,1,0,0,0,0,0
835730,0,1,1,0,0,0,0,0,0,0,0,0,0
835740,0,1,1,0,1,0,0,0,0,0,0,0,0
835750,0,0,0,1,0,0,0,0,0,0,0,0,0
835760,0,1,0,1,0,0,0,0,0,0,0,0,0
835770,0,1,0,0,1,0,0,0,0,0,0,1,0
835790,0,0,0,0,1,0,0,0,0,0,0,0,0
835830,0,1,0,0,0,0,1,1,0,0,0,0,0
835860,5.1,0,1,0,0,0,0,0,0,1,0,0,1
835950,0,0,1,0,1,0,0,0,0,0,0,0,0
836010,0,1,1,0,1,0,0,0,1,0,0,0,0
836040,0,1,0,1,1,1,0,0,0,1,0,0,0
836090,0,1,0,0,1,0,0,0,0,0,0,0,0
836110,6.2,1,0,1,0,1,0,0,0,0,0,0,0
836120,0,1,0,0,0,0,0,0,0,0,0,0,0
836230,0,1,1,0,0,0,0,1,0,0,0,0,0
836260,0,1,1,1,1,0,0,0,0,0,0,0,0
836280,0,1,1,0,1,0,0,0,0,0,0,0,0
836290,0,1,0,1,0,0,0,1,0,0,0,0,0
836300,0,1,1,0,1,1,0,0,0,0,0,0,0
836350,8.7,1,0,0,1,1,0,0,0,0,0,0,0
836400,0,1,0,0,1,0,0,0,1,0,1,0,0
836440,8.8,1,0,1,0,0,0,1,0,1,0,0,0
836450,9.6,1,0,0,0,0,0,0,0,0,0,0,0
836460,0,1,0,1,0,0,0,0,0,0,0,0,0
836470,0,1,1,0,0,0,1,0,0,0,0,0,0
836540,0,1,0,1,1,0,0,0,0,0,0,0,0
836550,0,1,0,1,1,0,1,0,0,0,0,0,0
836560,0,1,0,1,1,0,1,0,0,0,0,0,0
836610,0,1,0,0,1,1,0,0,0,0,0,0,0
836690,0,1,0,0,1,1,0,0,0,0,0,0,0
836760,7.9,0,0,1,0,0,1,1,0,0,0,0,0
836790,6.4,1,0,0,1,0,0,0,0,0,0,0,0
836810,4.2,0,1,0,0,0,0,1,0,0,0,0,0
836820,0,0,0,0,0,1,0,0,0,0,0,0,0
836844,0,0,0,1,0,0,0,0,0,0,0,0,0
836845,0,0,0,1,0,0,0,0,0,0,0,0,0
836846,0,0,0,1,0,0,0,0,0,0,0,0,0
836850,7.1,1,1,0,1,0,0,0,1,0,0,0,0
836860,0,0,0,1,0,0,0,0,0,0,0,0,0
836870,0,0,0,1,0,0,0,0,0,0,0,0,0
836890,7.5,0,1,1,0,0,0,1,0,0,0,0,0
836900,8.2,0,1,1,0,0,0,1,0,0,0,0,0
836920,0,0,1,1,0,0,0,1,0,0,0,0,0
836930,0,0,1,1,0,0,0,1,0,0,0,0,0
837060,0,0,0,0,1,1,1,1,0,0,0,0,0
837090,0,0,0,1,0,0,0,0,0,0,0,0,0
837110,0,0,0,1,0,0,0,0,0,0,0,0,0
837140,0,1,0,0,1,0,0,0,0,0,0,0,0
837150,0,1,0,1,1,0,0,0,0,0,1,0,0
837170,0,1,0,0,1,0,0,0,0,0,0,0,0
837180,0,1,1,0,1,0,0,0,0,0,0,0,0
837190,9.6,1,1,1,0,0,0,0,0,0,0,0,0
837200,7.1,1,0,1,0,0,0,1,0,0,0,0,0
837270,0,1,0,0,0,0,0,0,0,0,0,0,0
837280,0,1,1,1,0,0,0,0,0,0,0,0,0
837290,0,1,0,0,1,0,0,0,0,0,0,0,0
